lat,lon,rr,tx,tn,rh
9.1637506,-0.180419,13.324357,34.9452057,25.6024513,52.5537338
9.1637506,-0.130419,13.6609869,34.9379501,25.5980835,52.5172539
9.1637506,-0.080419,13.8455906,34.9323082,25.5944939,52.4925652
9.1637506,-0.030419,13.858242,34.9261703,25.5891132,52.4854698
9.1637506,0.019581,13.7154779,34.9178314,25.579977,52.499588
9.1637506,0.069581,13.4806242,34.9061394,25.5658703,52.5362091
9.1637506,0.119581,13.2343454,34.8905334,25.5463371,52.5945511
9.1637506,0.169581,13.0487175,34.8709526,25.5215549,52.6722679
9.1637506,0.219581,12.9562578,34.8581657,25.5187283,52.8102798
9.1637506,0.269581,12.9610319,34.8327637,25.4889908,52.9258957
9.1637506,0.319581,13.0522995,34.8050156,25.456852,53.0514908
9.1637506,0.369581,13.2142429,34.775589,25.4232044,53.1835594
9.1637506,0.419581,13.4304171,34.7448425,25.3922157,53.5088806
9.1637506,0.469581,13.6852074,34.7134476,25.3580952,53.6654778
9.1137514,-2.7304189,6.6044421,34.0343323,25.6686802,55.4274635
9.1137514,-2.680419,5.5845547,34.0261421,25.7585964,55.3089752
9.1137514,-2.630419,4.3557734,34.0183487,25.8385963,55.2045403
9.1137514,-2.5804191,3.0460999,34.0117111,25.9023132,55.1223068
9.1137514,-2.5304191,2.0692132,34.0071564,25.9436684,55.0695038
9.1137514,-2.4804189,1.6230763,34.0056648,25.9581299,55.050766
9.1137514,-2.430419,2.1359818,34.0081291,25.9438705,55.0666618
9.1137514,-2.380419,3.4067359,34.0151978,25.9023933,55.1131248
9.1137514,-2.3304191,4.4753013,34.0272026,25.8383121,55.1820869
9.1137514,-2.2804191,5.67907,34.0441208,25.7583656,55.2630959
9.1137514,-2.2304189,6.5435305,34.0656738,25.6700535,55.3453064
9.1137514,-2.180419,7.056169,34.0914307,25.5804005,55.4191284
9.1137514,-2.130419,7.3844948,34.1209145,25.4951401,55.4772224
9.1137514,-2.0804191,7.3946123,34.153698,25.4184227,55.5147171
9.1137514,-2.0304191,7.2343154,34.1894379,25.3528671,55.5289803
9.1137514,-1.980419,6.9515367,34.22789,25.2998486,55.5191231
9.1137514,-1.930419,7.010745,34.2688942,25.2598228,55.4854736
9.1137514,-1.880419,6.5902123,34.3123703,25.2326336,55.4291229
9.1137514,-1.8304191,6.1313109,34.358284,25.2177601,55.3515854
9.1137514,-1.780419,4.9546237,34.4066315,25.2144871,55.2545738
9.1137514,-1.730419,4.5149889,34.4574165,25.2220058,55.1398659
9.1137514,-1.680419,4.1054153,34.5106354,25.2394962,55.0092316
9.1137514,-1.630419,3.7398911,34.5662498,25.2661324,54.8644257
9.1137514,-1.5804191,3.4308655,34.624176,25.3010979,54.7072105
9.1137514,-1.530419,2.2935936,34.6485138,25.3308945,54.4699059
9.1137514,-1.480419,2.1942785,34.7100258,25.3796177,54.2950935
9.1137514,-1.430419,2.1440246,34.7733078,25.4340992,54.1143379
9.1137514,-1.380419,2.1309972,34.8378334,25.4932728,53.9299088
9.1137514,-1.3304191,2.9489284,34.9028969,25.5559101,53.7443733
9.1137514,-1.280419,2.980334,34.9675789,25.6205864,53.5606194
9.1137514,-1.230419,2.8669276,35.0307426,25.6856422,53.3819122
9.1137514,-1.180419,2.875813,35.0910416,25.7491913,53.2118301
9.1137514,-1.130419,2.5019889,35.1469231,25.8091412,53.0541916
9.1137514,-1.0804191,2.657969,35.1832619,25.8591919,52.9934387
9.1137514,-1.030419,2.7835855,35.2254944,25.9052486,52.8704567
9.1137514,-0.980419,2.9867527,35.2582474,25.9410992,52.7711754
9.1137514,-0.930419,3.2808676,35.2801361,25.9649734,52.6981163
9.1137514,-0.880419,3.6602042,35.2902222,25.9756432,52.652504
9.1137514,-0.830419,4.1032505,35.2881546,25.9726162,52.633934
9.1137514,-0.780419,4.582881,35.2742882,25.9562531,52.6401978
9.1137514,-0.730419,5.0769014,35.2497139,25.9278221,52.6672935
9.1137514,-0.680419,5.5733671,35.2162209,25.8894329,52.7096596
9.1137514,-0.630419,6.0698028,35.1761551,25.8438702,52.7606277
9.1137514,-0.580419,6.5689592,35.1322289,25.794342,52.8130569
9.1137514,-0.530419,7.07408,35.0872765,25.7441864,52.8600502
9.1137514,-0.480419,7.5852919,35.0439758,25.696537,52.8956947
9.1137514,-0.430419,8.2052755,35.0046272,25.654026,52.9157524
9.1137514,-0.380419,8.6840315,34.9709129,25.6185226,52.9182129
9.1137514,-0.330419,10.9066858,34.9437561,25.5909538,52.9035835
9.1137514,-0.280419,11.2600603,34.9232559,25.5712223,52.8749199
9.1137514,-0.230419,11.5118446,34.9087029,25.5582752,52.8374786
9.1137514,-0.180419,11.6298075,34.9087639,25.5553188,52.7277031
9.1137514,-0.130419,11.5984926,34.9009819,25.5497055,52.6975288
9.1137514,-0.080419,11.4275217,34.8942032,25.5444164,52.6781998
9.1137514,-0.030419,11.1681604,34.8866615,25.5372906,52.6748085
9.1137514,0.019581,10.9107704,34.8769226,25.5266609,52.6906395
9.1137514,0.069581,10.7576933,34.8640213,25.5114841,52.7269936
9.1137514,0.119581,10.7697487,34.8474922,25.4913654,52.7833252
9.1137514,0.169581,10.9441786,34.8273048,25.4664669,52.8576622
9.1137514,0.219581,11.2392025,34.8158951,25.468689,53.0008469
9.1137514,0.269581,11.609026,34.7902641,25.4392948,53.1116753
9.1137514,0.319581,12.0206757,34.7625275,25.4077721,53.2320595
9.1137514,0.369581,12.4541655,34.7332458,25.3783646,53.5476189
9.1137514,0.419581,12.8971386,34.7027092,25.3452129,53.6964378
9.1137514,0.469581,13.3403559,34.6717834,25.3121967,53.8466148
9.0637512,-2.7304189,6.2850108,34.0289116,25.7015667,55.3811493
9.0637512,-2.680419,5.0207319,34.0210915,25.792181,55.2631493
9.0637512,-2.630419,3.54035,34.013588,25.8727417,55.1594772
9.0637512,-2.5804191,2.0005097,34.0071144,25.9369164,55.0780792
9.0637512,-2.5304191,0.7488391,34.0025558,25.978632,55.026062
9.0637512,-2.4804189,0.246116,34.0008545,25.9932938,55.0080376
9.0637512,-2.430419,0.7738875,34.0028763,25.9789429,55.0247383
9.0637512,-2.380419,2.1330957,34.0092621,25.9369087,55.0723915
9.0637512,-2.3304191,3.8199849,34.0203476,25.8716431,55.1432953
9.0637512,-2.2804191,4.8351598,34.0361328,25.7897911,55.227314
9.0637512,-2.2304189,5.8932996,34.0563431,25.6988487,55.3138123
9.0637512,-2.180419,6.5856638,34.0805588,25.6059093,55.3932838
9.0637512,-2.130419,6.9541655,34.1083145,25.5168343,55.4583626
9.0637512,-2.0804191,7.0612059,34.1391792,25.4358959,55.5040894
9.0637512,-2.0304191,6.6717906,34.172802,25.3658295,55.5277138
9.0637512,-1.980419,6.8849139,34.2089386,25.3080921,55.5282059
9.0637512,-1.930419,6.55721,34.2474251,25.2631931,55.5057678
9.0637512,-1.880419,6.1511178,34.2881775,25.2310028,55.4613762
9.0637512,-1.8304191,5.6937723,34.3311577,25.2110062,55.3964424
9.0637512,-1.780419,5.2091489,34.376358,25.2024708,55.3125916
9.0637512,-1.730419,4.7198234,34.4237709,25.2045727,55.2115288
9.0637512,-1.680419,3.6277292,34.4733887,25.2164555,55.0949669
9.0637512,-1.630419,3.2484169,34.5251541,25.2372589,54.9646225
9.0637512,-1.5804191,2.9316576,34.5789757,25.2661324,54.8222122
9.0637512,-1.530419,2.6916788,34.5976257,25.2891693,54.5963135
9.0637512,-1.480419,1.8551049,34.6543045,25.3311119,54.4366226
9.0637512,-1.430419,1.8306341,34.7124443,25.378458,54.2712173
9.0637512,-1.380419,1.8594162,34.771534,25.4301491,54.1022911
9.0637512,-1.3304191,2.6866729,34.8308907,25.4849892,53.9323006
9.0637512,-1.280419,2.8118804,34.8896599,25.5416183,53.7639656
9.0637512,-1.230419,2.7911689,34.9468079,25.5985031,53.6002884
9.0637512,-1.180419,2.4279892,35.0011253,25.6539402,53.4445152
9.0637512,-1.130419,2.6586382,35.0512657,25.7060833,53.3000259
9.0637512,-1.0804191,2.800545,35.0805893,25.7484264,53.2612801
9.0637512,-1.030419,2.970027,35.1181984,25.7882347,53.1483231
9.0637512,-0.980419,3.1859863,35.1474075,25.8191833,53.0561638
9.0637512,-0.930419,3.4590056,35.1671333,25.8398552,52.9867859
9.0637512,-0.880419,3.7884681,35.1766853,25.8493137,52.9410629
9.0637512,-0.830419,4.164093,35.1758652,25.8472328,52.9184875
9.0637512,-0.780419,4.5708408,35.1650543,25.8339977,52.9170761
9.0637512,-0.730419,4.9943404,35.1452332,25.8107147,52.9333878
9.0637512,-0.680419,5.4242082,35.1179352,25.7791576,52.9627533
9.0637512,-0.630419,5.8543949,35.0851288,25.7416306,52.9996414
9.0637512,-0.580419,6.281363,35.049057,25.7007618,53.0381775
9.0637512,-0.530419,6.7014518,35.0120354,25.6592579,53.0727272
9.0637512,-0.480419,7.2401323,34.9762421,25.6196594,53.0985031
9.0637512,-0.430419,9.4972095,34.9435272,25.5840778,53.1120834
9.0637512,-0.380419,9.8335543,34.9152374,25.5540047,53.1118813
9.0637512,-0.330419,10.0781755,34.8920822,25.5301685,53.0983467
9.0637512,-0.280419,10.2057791,34.8741188,25.5124779,53.0740051
9.0637512,-0.230419,10.1843653,34.8607445,25.5000648,53.0431709
9.0637512,-0.180419,9.9758081,34.8629265,25.4975052,52.9267197
9.0637512,-0.130419,9.5840263,34.8545303,25.4905758,52.9032974
9.0637512,-0.080419,9.0456858,34.8466682,25.4836483,52.8896561
9.0637512,-0.030419,8.4746141,34.8378906,25.4749374,52.8901634
9.0637512,0.019581,8.0537643,34.8270111,25.4630489,52.9077263
9.0637512,0.069581,7.9555798,34.8132286,25.4471054,52.9435959
9.0637512,0.119581,8.2318335,34.7961578,25.4267712,52.9974289
9.0637512,0.169581,8.7973137,34.7892342,25.436142,53.1232071
9.0637512,0.219581,9.5158577,34.7662773,25.4102154,53.2158966
9.0637512,0.269581,10.280652,34.7409172,25.3816967,53.3206825
9.0637512,0.319581,11.0345955,34.7136955,25.3513412,53.434433
9.0637512,0.369581,11.7554321,34.684906,25.3236275,53.7633858
9.0637512,0.419581,12.4370146,34.6551895,25.2920113,53.904007
9.013751,-2.630419,3.2425227,34.0117416,25.880127,55.1490974
9.013751,-2.5804191,1.7288276,34.0058975,25.9431057,55.0698891
9.013751,-2.5304191,0.5285707,34.0017586,25.9840565,55.0193024
9.013751,-2.4804189,0.0525126,34.0001793,25.998476,55.0018158
9.013751,-2.430419,0.5275477,34.0019722,25.9843597,55.018261
9.013751,-2.380419,1.7826654,34.0077477,25.9428577,55.065239
9.013751,-2.3304191,3.3749411,34.0178337,25.8781567,55.1355629
9.013751,-2.2804191,4.8962622,34.0322647,25.796627,55.2196426
9.013751,-2.2304189,5.7608438,34.050808,25.7055531,55.3073006
9.013751,-2.180419,6.0645733,34.0730896,25.6119099,55.3893242
9.013751,-2.130419,6.4652815,34.0986824,25.5215225,55.4584656
9.013751,-2.0804191,6.6069593,34.1271858,25.4386921,55.5097733
9.013751,-2.0304191,6.5418921,34.1582718,25.3662148,55.5403976
9.013751,-1.980419,6.4650111,34.1916962,25.3056049,55.5491867
9.013751,-1.930419,6.1486812,34.2273102,25.2574348,55.5361862
9.013751,-1.880419,5.7435188,34.2650261,25.2216167,55.5022316
9.013751,-1.8304191,5.2766185,34.3047981,25.1976643,55.4486046
9.013751,-1.780419,4.7720804,34.346611,25.1848621,55.376812
9.013751,-1.730419,4.2529182,34.3904572,25.1823864,55.2884674
9.013751,-1.680419,3.7372196,34.4362984,25.1893768,55.1852036
9.013751,-1.630419,2.8817112,34.4840813,25.2049656,55.0686722
9.013751,-1.5804191,2.5346904,34.5336914,25.228281,54.9405403
9.013751,-1.530419,2.2781746,34.5849495,25.2584476,54.8025322
9.013751,-1.480419,2.2220073,34.5983467,25.280632,54.5804977
9.013751,-1.430419,2.2343271,34.6513481,25.3212719,54.4301109
9.013751,-1.380419,2.351485,34.7050514,25.3659115,54.2763863
9.013751,-1.3304191,3.2191076,34.758812,25.4134045,54.1216278
9.013751,-1.280419,3.5090961,34.8118439,25.4624786,53.9683685
9.013751,-1.230419,2.7715244,34.8632202,25.5117302,53.8193436
9.013751,-1.180419,3.384284,34.9118652,25.559639,53.6774597
9.013751,-1.130419,2.6446025,34.9566307,25.6045914,53.545681
9.013751,-1.0804191,2.8438039,34.9793396,25.6398487,53.5285378
9.013751,-1.030419,3.0522504,35.0127335,25.6739941,53.4252434
9.013751,-0.980419,3.2841725,35.0387573,25.7005177,53.340023
9.013751,-0.930419,3.5488138,35.0565681,25.7182961,53.2744484
9.013751,-0.880419,3.848413,35.0656624,25.7266083,53.229126
9.013751,-0.830419,4.1787386,35.0659409,25.7252522,53.2035332
9.013751,-0.780419,4.5314794,35.0577888,25.7145901,53.1959457
9.013751,-0.730419,4.8970971,35.0420609,25.6955681,53.2034645
9.013751,-0.680419,5.266819,35.0200462,25.6696587,53.2222328
9.013751,-0.630419,5.6331692,34.9933739,25.6387386,53.2477303
9.013751,-0.580419,6.1225719,34.9638786,25.6049442,53.2751846
9.013751,-0.530419,6.4543333,34.9334412,25.5704594,53.300045
9.013751,-0.480419,6.754271,34.90382,25.5373173,53.3184586
9.013751,-0.430419,9.0332994,34.8764954,25.5072155,53.3276939
9.013751,-0.380419,9.2299271,34.8525314,25.4813423,53.3264847
9.013751,-0.330419,9.3107042,34.8325043,25.4602757,53.3152122
9.013751,-0.280419,9.2439337,34.8164291,25.443943,53.2959099
9.013751,-0.230419,8.9769697,34.8038216,25.4316483,53.2720528
9.013751,-0.180419,8.4901495,34.8079948,25.4293404,53.1485062
9.013751,-0.130419,7.7650089,34.7989502,25.4210815,53.131916
9.013751,-0.080419,6.85536,34.7901077,25.4126282,53.1239929
9.013751,-0.030419,5.930418,34.7802925,25.4025307,53.1283875
9.013751,0.019581,5.2876635,34.7685432,25.3896446,53.1476021
9.013751,0.069581,5.2113824,34.7542038,25.3732452,53.182785
9.013751,0.119581,5.7601099,34.7369652,25.3530483,53.2337532
9.013751,0.169581,6.7440152,34.7321739,25.3685455,53.3657112
9.013751,0.219581,7.9079776,34.7096367,25.3436012,53.4525337
9.013751,0.269581,9.077589,34.685009,25.3164635,53.5503044
9.013751,0.319581,10.1759386,34.6391296,25.3302574,53.7358551
9.013751,0.369581,11.1837797,34.610096,25.3026085,53.856739
9.013751,0.419581,12.1039419,34.5804214,25.2748451,53.9812241
8.9637508,-2.630419,3.4568994,34.0120354,25.8624191,55.1704445
8.9637508,-2.5804191,2.1476126,34.0071831,25.9226303,55.0946846
8.9637508,-2.5304191,1.1433269,34.003788,25.9616985,55.0462189
8.9637508,-2.4804189,0.7582222,34.0026054,25.9753532,55.0292625
8.9637508,-2.430419,1.1549284,34.0043526,25.9616432,55.0447083
8.9637508,-2.380419,2.2009428,34.0095901,25.9215469,55.0895348
8.9637508,-2.3304191,3.5547113,34.0186386,25.8589096,55.1571999
8.9637508,-2.2804191,4.8824315,34.0315628,25.7796803,55.2388458
8.9637508,-2.2304189,5.9845767,34.0482025,25.6907444,55.3249435
8.9637508,-2.180419,6.3172655,34.0682526,25.5987778,55.4067612
8.9637508,-2.130419,6.1474934,34.0913506,25.5094242,55.4773216
8.9637508,-2.0804191,6.2782884,34.1171494,25.4269104,55.5317574
8.9637508,-2.0304191,6.2115846,34.1453629,25.3540287,55.5671654
8.9637508,-1.980419,6.3016939,34.1757774,25.2923374,55.5822754
8.9637508,-1.930419,6.4831634,34.2082443,25.2424622,55.5769768
8.9637508,-1.880419,6.0360675,34.2426834,25.2043781,55.5519371
8.9637508,-1.8304191,5.506989,34.2790527,25.1776428,55.5082817
8.9637508,-1.780419,4.9208641,34.3173218,25.1615849,55.4473801
8.9637508,-1.730419,3.3990426,34.3574638,25.1554108,55.3707237
8.9637508,-1.680419,2.9047515,34.3994446,25.1582737,55.2798538
8.9637508,-1.630419,2.4358239,34.4431839,25.1693192,55.1763344
8.9637508,-1.5804191,2.0269299,34.4885559,25.1876831,55.0617561
8.9637508,-1.530419,1.7221071,34.5353699,25.2124977,54.9377861
8.9637508,-1.480419,1.9334624,34.5425758,25.2284966,54.7258682
8.9637508,-1.430419,1.967507,34.5905342,25.2629528,54.5899277
8.9637508,-1.380419,2.1779592,34.6389961,25.3010693,54.4508286
8.9637508,-1.3304191,2.1554594,34.6873627,25.3417645,54.31073
8.9637508,-1.280419,3.1746843,34.7349167,25.3838596,54.1719551
8.9637508,-1.230419,3.1181235,34.7808304,25.4260883,54.0369759
8.9637508,-1.180419,3.4881446,34.8241692,25.4670982,53.9083748
8.9637508,-1.130419,3.7689767,34.8639412,25.5054893,53.7887383
8.9637508,-1.0804191,4.0584502,34.8804512,25.5342712,53.7926407
8.9637508,-1.030419,4.332581,34.9099922,25.5632782,53.6986618
8.9637508,-0.980419,4.6093016,34.9331093,25.5857716,53.6202965
8.9637508,-0.930419,4.9009695,34.9491501,25.6008511,53.5587959
8.9637508,-0.880419,5.2123919,34.9577408,25.6079674,53.514595
8.9637508,-0.830419,5.5412011,34.9588585,25.6069851,53.4872017
8.9637508,-0.780419,5.8797297,34.9528503,25.5982361,53.4751511
8.9637508,-0.730419,6.2173486,34.9404564,25.58251,53.476059
8.9637508,-0.680419,6.5424266,34.9227409,25.5610123,53.4867783
8.9637508,-0.630419,5.5323129,34.9010429,25.5352669,53.5036545
8.9637508,-0.580419,5.8185196,34.8768501,25.5069885,53.52285
8.9637508,-0.530419,6.0744276,34.8516808,25.4779339,53.5407181
8.9637508,-0.480419,6.288157,34.8269424,25.4497299,53.5541763
8.9637508,-0.430419,8.6024666,34.8038292,25.4237366,53.5610466
8.9637508,-0.380419,8.6829653,34.7831917,25.4009094,53.5603065
8.9637508,-0.330419,8.6327248,34.7654762,25.3817196,53.5522461
8.9637508,-0.280419,8.4054213,34.7507172,25.3661213,53.5384598
8.9637508,-0.230419,7.9613576,34.7385178,25.3535786,53.5216866
8.9637508,-0.180419,7.2616072,34.7445717,25.3513908,53.3906479
8.9637508,-0.130419,6.2693009,34.7348709,25.3418179,53.3807335
8.9637508,-0.080419,5.0264664,34.7251663,25.3319759,53.3783264
8.9637508,-0.030419,3.738101,34.7145233,25.3207054,53.3864136
8.9637508,0.019581,2.8284285,34.7021713,25.3070908,53.4070892
8.9637508,0.069581,2.740932,34.6875839,25.2905388,53.4413643
8.9637508,0.119581,3.560765,34.6701088,25.293211,53.5783501
8.9637508,0.169581,4.9666696,34.6681633,25.2927971,53.627327
8.9637508,0.219581,6.5635843,34.6271324,25.3114643,53.7854347
8.9637508,0.269581,8.1134939,34.6022568,25.2873173,53.8835564
8.9637508,0.319581,9.530983,34.575943,25.2622051,53.9895821
8.9637508,0.369581,10.8064871,34.5486679,25.2366619,54.1011276
8.9637508,0.419581,11.9530296,34.5208969,25.2111874,54.2159996
8.9637508,0.469581,12.9836149,34.493042,25.186224,54.3322716
8.9137506,-2.630419,4.08393,34.0134468,25.8220139,55.220356
8.9137506,-2.5804191,3.036819,34.0098114,25.8780689,55.1491737
8.9137506,-2.5304191,2.263396,34.0073776,25.9142323,55.1035194
8.9137506,-2.4804189,1.979706,34.0067711,25.9265957,55.0872536
8.9137506,-2.430419,2.2878971,34.008606,25.9133339,55.1012459
8.9137506,-2.380419,3.0916078,34.0133705,25.8752842,55.142868
8.9137506,-2.3304191,4.1493797,34.0213814,25.8159046,55.2062836
8.9137506,-2.2804191,5.2117038,34.0327339,25.7406044,55.2834892
8.9137506,-2.2304189,6.1130114,34.0473366,25.6557312,55.3657684
8.9137506,-2.180419,6.7803526,34.0649796,25.5675049,55.4450264
8.9137506,-2.130419,6.6368899,34.0853806,25.4812603,55.5146751
8.9137506,-2.0804191,6.770329,34.1082726,25.4010487,55.5700111
8.9137506,-2.0304191,6.6939011,34.1334114,25.3296013,55.6081505
8.9137506,-1.980419,6.4491115,34.1606255,25.2684898,55.6277084
8.9137506,-1.930419,5.3373275,34.1897888,25.2183876,55.6284142
8.9137506,-1.880419,4.9261675,34.2208214,25.1793365,55.6107635
8.9137506,-1.8304191,4.4425364,34.2536812,25.1509628,55.5757027
8.9137506,-1.780419,3.6323731,34.2883263,25.1326542,55.524456
8.9137506,-1.730419,3.096077,34.3247299,25.1236668,55.4583702
8.9137506,-1.680419,2.5476234,34.3628311,25.1231937,55.3788681
8.9137506,-1.630419,2.0105877,34.4025383,25.1304073,55.2874184
8.9137506,-1.5804191,1.525031,34.4437218,25.144474,55.1855278
8.9137506,-1.530419,1.6075382,34.4861794,25.1645489,55.0747719
8.9137506,-1.480419,1.3642724,34.529644,25.1897678,54.9568062
8.9137506,-1.430419,1.4258547,34.5304031,25.2038193,54.7498016
8.9137506,-1.380419,1.7622545,34.5738373,25.2360039,54.6245728
8.9137506,-1.3304191,1.7421374,34.6170731,25.2705059,54.4983711
8.9137506,-1.280419,2.1861916,34.6594582,25.3062458,54.3733215
8.9137506,-1.230419,2.9197199,34.7002525,25.3420811,54.2516479
8.9137506,-1.180419,3.4027956,34.7386589,25.3768234,54.1356239
8.9137506,-1.130419,3.7779746,34.773819,25.4092617,54.027504
8.9137506,-1.0804191,4.1449962,34.7845078,25.4321346,54.0518303
8.9137506,-1.030419,4.4750562,34.8105049,25.4564629,53.9668655
8.9137506,-0.980419,4.7847815,34.8309212,25.4752312,53.895359
8.9137506,-0.930419,5.0867949,34.8452415,25.4877148,53.8383179
8.9137506,-0.880419,5.3877907,34.8532028,25.4934845,53.7960739
8.9137506,-0.830419,5.6884952,34.8548126,25.4924564,53.7681961
8.9137506,-0.780419,5.9847579,34.8503799,25.4849148,53.753479
8.9137506,-0.730419,6.2690978,34.8405266,25.471508,53.7499771
8.9137506,-0.680419,6.5321312,34.8261299,25.4532166,53.7551651
8.9137506,-0.630419,5.2889671,34.8082771,25.4312649,53.7661057
8.9137506,-0.580419,5.5168314,34.7881737,25.407032,53.7797394
8.9137506,-0.530419,5.7080488,34.7670364,25.3819237,53.7931595
8.9137506,-0.480419,5.8505645,34.7460022,25.3572483,53.8038979
8.9137506,-0.430419,8.2138023,34.7260246,25.3341007,53.8102074
8.9137506,-0.380419,8.2051344,34.7077904,25.313261,53.8112411
8.9137506,-0.330419,8.0575333,34.6916771,25.2951279,53.8071823
8.9137506,-0.280419,7.7223301,34.6777153,25.2796936,53.7992325
8.9137506,-0.230419,7.1783299,34.6656265,25.2665691,53.7894897
8.9137506,-0.180419,6.360898,34.6734238,25.2643681,53.650692
8.9137506,-0.130419,5.2165351,34.6630783,25.2535057,53.6471367
8.9137506,-0.080419,3.7532957,34.6526337,25.2424107,53.6498985
8.9137506,-0.030419,2.17538,34.6413651,25.2301826,53.6613541
8.9137506,0.019581,1.0122483,34.6286659,25.2160988,53.6832047
8.9137506,0.069581,0.8908055,34.6139717,25.224638,53.813385
8.9137506,0.119581,1.9429336,34.596611,25.205759,53.8637428
8.9137506,0.169581,3.706857,34.5769272,25.2535534,53.9909973
8.9137506,0.219581,5.6544108,34.5552483,25.2324829,54.071846
8.9137506,0.269581,7.5063424,34.5320396,25.2103634,54.161499
8.9137506,0.319581,9.1831675,34.507679,25.1876259,54.2579918
8.9137506,0.369581,10.6873198,34.4825706,25.1647205,54.359333
8.9137506,0.419581,12.035099,34.4571037,25.1420631,54.463665
8.9137506,0.469581,13.2268295,34.4316254,25.1200237,54.5693436
8.8637505,-2.5804191,4.1457305,34.0125313,25.812685,55.229805
8.8637505,-2.5304191,3.581938,34.0111351,25.8450966,55.1876221
8.8637505,-2.4804189,3.3833845,34.0111847,25.8556805,55.1723061
8.8637505,-2.430419,3.6066973,34.0131721,25.8428154,55.1846657
8.8637505,-2.380419,4.1837244,34.0175247,25.8072224,55.222435
8.8637505,-2.3304191,4.9530797,34.0245285,25.7519474,55.2805023
8.8637505,-2.2804191,5.7402449,34.034317,25.6818047,55.3517952
8.8637505,-2.2304189,6.4180346,34.0468712,25.6024895,55.4285088
8.8637505,-2.180419,6.9197168,34.0620689,25.5196629,55.5032883
8.8637505,-2.130419,7.2231011,34.0797234,25.4382343,55.5700531
8.8637505,-2.0804191,6.0768275,34.0996437,25.3620052,55.6243477
8.8637505,-2.0304191,5.9530787,34.1216545,25.2935829,55.6633453
8.8637505,-1.980419,5.6883965,34.1456184,25.23452,55.6855888
8.8637505,-1.930419,5.2168169,34.1714363,25.1855278,55.6906662
8.8637505,-1.880419,4.7758241,34.1990395,25.1467133,55.678894
8.8637505,-1.8304191,4.2601194,34.2283859,25.1177807,55.6510353
8.8637505,-1.780419,3.4188569,34.2594337,25.0981884,55.6081505
8.8637505,-1.730419,2.8477089,34.2921333,25.0872555,55.5514336
8.8637505,-1.680419,2.2552564,34.3264198,25.0842361,55.4821892
8.8637505,-1.630419,2.2721605,34.3621902,25.0883484,55.4017601
8.8637505,-1.5804191,1.5331041,34.3993034,25.0987988,55.3115616
8.8637505,-1.530419,0.9287235,34.4375496,25.1147823,55.2130661
8.8637505,-1.480419,0.6175962,34.4766655,25.1354733,55.1078224
8.8637505,-1.430419,0.7067605,34.4712486,25.144125,54.9090652
8.8637505,-1.380419,1.1558945,34.509922,25.1710014,54.7968178
8.8637505,-1.3304191,1.811322,34.5483208,25.1999378,54.6836357
8.8637505,-1.280419,1.9282794,34.585865,25.2299519,54.5714531
8.8637505,-1.230419,2.1268694,34.6219025,25.260025,54.4622612
8.8637505,-1.180419,3.4220853,34.655735,25.2891102,54.3580704
8.8637505,-1.130419,3.7727091,34.6866379,25.3161602,54.2608414
8.8637505,-1.0804191,4.2074642,34.6918602,25.3336391,54.3049393
8.8637505,-1.030419,4.587779,34.7145576,25.3536739,54.2287331
8.8637505,-0.980419,4.9288273,34.7324066,25.3689423,54.1641502
8.8637505,-0.930419,5.2430563,34.7450027,25.3788624,54.1120224
8.8637505,-0.880419,5.5382504,34.7521439,25.3830891,54.0726089
8.8637505,-0.830419,5.8171773,34.7538605,25.3815613,54.0455704
8.8637505,-0.780419,6.0781908,34.7504234,25.3745193,54.0299263
8.8637505,-0.730419,6.3162622,34.7423363,25.3624916,54.024128
8.8637505,-0.680419,6.524065,34.7303238,25.3462639,54.0261497
8.8637505,-0.630419,5.0427737,34.7152672,25.3268261,54.0336571
8.8637505,-0.580419,5.2220497,34.6981316,25.3052826,54.04422
8.8637505,-0.530419,5.3605685,34.6799011,25.2827663,54.0555077
8.8637505,-0.480419,5.4364715,34.661499,25.2603359,54.0655518
8.8637505,-0.430419,5.4408879,34.643692,25.2388859,54.0729179
8.8637505,-0.380419,7.8000536,34.6270485,25.2190666,54.0768814
8.8637505,-0.330419,7.5778131,34.6118965,25.2012367,54.0774994
8.8637505,-0.280419,7.2018166,34.5982895,25.1854401,54.0756187
8.8637505,-0.230419,6.6352024,34.5860329,25.1714153,54.0727882
8.8637505,-0.180419,5.8123951,34.5954323,25.169054,53.9261856
8.8637505,-0.130419,4.6745548,34.5844498,25.1569157,53.9286003
8.8637505,-0.080419,3.1942873,34.5733833,25.1446934,53.9361
8.8637505,-0.030419,1.5370015,34.5616722,25.1317062,53.9505157
8.8637505,0.019581,0.2599731,34.5488625,25.1174049,53.9731827
8.8637505,0.069581,0.1139897,34.5339394,25.1288719,54.1155243
8.8637505,0.119581,1.2823963,34.516922,25.1836376,54.2328262
8.8637505,0.169581,3.2202914,34.4982986,25.1655025,54.2975578
8.8637505,0.219581,5.3368988,34.4782753,25.1464939,54.3709221
8.8637505,0.269581,7.3517437,34.4570923,25.1268883,54.451561
8.8637505,0.319581,9.1973677,34.4350471,25.1070251,54.5379181
8.8637505,0.369581,10.8716269,34.4124565,25.0872574,54.6284065
8.8637505,0.419581,12.3825016,34.389637,25.067915,54.7215118
8.8637505,0.469581,13.7372541,34.3668709,25.0492821,54.8158875
8.8137512,-2.5804191,5.2911224,34.0141449,25.7301922,55.3328094
